Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),Water Heater:WaterSystems:Gas [J](Hourly)
 09/17  24:00:00,23.45809271,4.804718302,0,0,4.58992533,8.1892,27.15856719,17.46984154,3.33988,6.348845644
 09/18  01:00:00,14.83239333,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/18  02:00:00,14.86788429,0,0,0,1.52997511,7.4902,3.931944749,0,3.33988,0.592064749
 09/18  03:00:00,14.87888613,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/18  04:00:00,15.03222063,0,0,0,1.52997511,7.4902,3.931950664,0,3.33988,0.592070664
 09/18  05:00:00,23.58163179,4.804718302,0,0,4.58992533,8.1892,29.31660788,20.94690788,8.3497,0.02
 09/18  06:00:00,38.47265468,4.804718302,0.021209142,0,9.179850659,19.4245,40.71136157,19.97454206,16.6994,4.03741951
 09/18  07:00:00,42.78822892,4.804718302,0.023062408,0,9.179850659,26.9147,45.55149565,5.399906777,25.0491,15.10248887
 09/18  08:00:00,42.96097025,4.804718302,0.112412401,0,9.179850659,26.9147,47.32641702,0,33.3988,13.92761702
 09/18  09:00:00,35.71844041,4.804718302,0.295897296,0,9.179850659,19.4245,36.63059918,0,25.0491,11.58149918
 09/18  10:00:00,44.59020861,4.804718302,1.658488142,0,9.179850659,26.9147,52.16139087,0,41.7485,10.41289087
 09/18  11:00:00,48.31301095,4.804718302,4.654208152,0,9.179850659,26.9147,53.32987817,0,41.7485,11.58137817
 09/18  12:00:00,50.53422548,4.804718302,7.513453686,0,9.179850659,26.9147,51.58340275,0,41.7485,9.834902747
 09/18  13:00:00,42.6899903,4.804718302,7.196364043,0,9.179850659,19.4245,42.64662348,0,33.3988,9.247823481
 09/18  14:00:00,41.76627357,4.804718302,6.259155732,0,9.179850659,19.4245,32.5564395,0,25.0491,7.5073395
 09/18  15:00:00,40.84071551,4.804718302,5.349046274,0,9.179850659,19.4245,41.48327634,0,33.3988,8.084476342
 09/18  16:00:00,49.00702264,4.804718302,6.109853727,0,9.179850659,26.9147,57.60582889,0,50.0982,7.507628888
 09/18  17:00:00,49.43392138,4.804718302,6.543710102,0,9.179850659,26.9147,60.51042306,0,50.0982,10.41222306
 09/18  18:00:00,47.33093014,4.804718302,4.483325883,0,9.179850659,26.9147,64.02317753,0,50.0982,13.92497753
 09/18  19:00:00,40.66785292,4.804718302,0.983332553,0,9.179850659,19.4245,48.50283876,0,33.3988,15.10403876
 09/18  20:00:00,39.85448565,4.804718302,0.236742826,0,9.179850659,19.4245,46.150713,0,33.3988,12.751913
 09/18  21:00:00,39.49959968,4.804718302,0,0,9.179850659,19.4245,46.80223839,7.826727649,25.0491,13.92641074
 09/18  22:00:00,39.37533431,4.804718302,0,0,9.179850659,19.4245,43.22553364,14.94663246,16.6994,11.57950118
 09/18  23:00:00,40.13580154,4.804718302,0,0,9.179850659,19.4245,35.56713984,20.86918266,8.3497,6.348257184
 09/18  24:00:00,23.41436802,4.804718302,0,0,4.58992533,8.1892,38.05929289,29.52837584,3.33988,5.191037047
 09/19  01:00:00,14.78122666,0,0,0,1.52997511,7.4902,3.931975335,0,3.33988,0.592095335
 09/19  02:00:00,14.80263694,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/19  03:00:00,14.80672749,0,0,0,1.52997511,7.4902,3.931966497,0,3.33988,0.592086497
 09/19  04:00:00,15.46308186,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/19  05:00:00,24.01317425,4.804718302,0,0,4.58992533,8.1892,53.09756533,44.15577296,8.3497,0.592092375
 09/19  06:00:00,38.62519944,4.804718302,0.018354351,0,9.179850659,19.4245,63.68136938,42.94400129,16.6994,4.037968092
 09/19  07:00:00,42.70722403,4.804718302,0.016624429,0,9.179850659,26.9147,67.58601394,27.43430183,25.0491,15.10261211
 09/19  08:00:00,42.73083469,4.804718302,0,0,9.179850659,26.9147,68.40726443,21.08328586,33.3988,13.92517858
 09/19  09:00:00,35.27785832,4.804718302,0,0,9.179850659,19.4245,47.85866263,11.22940262,25.0491,11.58016001
 09/19  10:00:00,42.89662723,4.804718302,0.057326609,0,9.179850659,26.9147,53.04220405,0.880899214,41.7485,10.41280484
 09/19  11:00:00,45.12354648,4.804718302,1.489870907,0,9.179850659,26.9147,52.75169294,0,41.7485,11.00319294
 09/19  12:00:00,47.93441119,4.804718302,4.930220204,0,9.179850659,26.9147,52.16025209,0,41.7485,10.41175209
 09/19  13:00:00,37.08255975,4.804718302,1.650471888,0,9.179850659,19.4245,42.64601126,0,33.3988,9.24721126
 09/19  14:00:00,35.92614688,4.804718302,0.501421323,0,9.179850659,19.4245,32.55760975,0,25.0491,7.508509752
 09/19  15:00:00,36.09626463,4.804718302,0.656080963,0,9.179850659,19.4245,41.48211672,0,33.3988,8.083316722
 09/19  16:00:00,44.64882307,4.804718302,1.764003109,0,9.179850659,26.9147,57.6055205,0,50.0982,7.507320497
 09/19  17:00:00,44.23777489,4.804718302,1.419987884,0,9.179850659,26.9147,60.54807972,0.03654964,50.0982,10.41333008
 09/19  18:00:00,43.92214851,4.804718302,1.147311552,0,9.179850659,26.9147,64.02515911,0,50.0982,13.92695911
 09/19  19:00:00,39.85953769,4.804718302,0.345645755,0,9.179850659,19.4245,48.50177747,0,33.3988,15.10297747
 09/19  20:00:00,39.58948901,4.804718302,0.076499428,0,9.179850659,19.4245,46.15070251,0,33.3988,12.75190251
 09/19  21:00:00,39.45951622,4.804718302,0,0,9.179850659,19.4245,41.19865938,2.222115969,25.0491,13.92744341
 09/19  22:00:00,39.43721354,4.804718302,0,0,9.179850659,19.4245,36.07873024,7.797342072,16.6994,11.58198816
 09/19  23:00:00,40.19442486,4.804718302,0,0,9.179850659,19.4245,26.01414237,11.317321,8.3497,6.347121371
 09/19  24:00:00,23.47701515,4.804718302,0,0,4.58992533,8.1892,28.82072178,19.71487186,3.33988,5.765969919
 09/20  01:00:00,14.84115342,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/20  02:00:00,14.86642975,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/20  03:00:00,14.89286467,0,0,0,1.52997511,7.4902,3.931938549,0,3.33988,0.592058549
 09/20  04:00:00,15.06303381,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/20  05:00:00,23.62605111,4.804718302,0,0,4.58992533,8.1892,27.57843589,18.63667142,8.3497,0.592064472
 09/20  06:00:00,38.54281461,4.804718302,0.031501382,0,9.179850659,19.4245,35.54741901,14.81059142,16.6994,4.037427593
 09/20  07:00:00,42.84373138,4.804718302,0.035249757,0,9.179850659,26.9147,45.02183394,4.870089961,25.0491,15.10264398
 09/20  08:00:00,42.84448503,4.804718302,0.003705022,0,9.179850659,26.9147,48.20541798,0.881265576,33.3988,13.9253524
 09/20  09:00:00,35.38364309,4.804718302,0.002842673,0,9.179850659,19.4245,36.64110058,0.01068888,25.0491,11.5813117
 09/20  10:00:00,43.19667358,4.804718302,0.30472092,0,9.179850659,26.9147,52.16097722,0,41.7485,10.41247722
 09/20  11:00:00,44.78585962,4.804718302,1.176664835,0,9.179850659,26.9147,53.32951569,0,41.7485,11.58101569
 09/20  12:00:00,45.74076596,4.804718302,2.781411026,0,9.179850659,26.9147,51.58243474,0,41.7485,9.833934744
 09/20  13:00:00,38.20984586,4.804718302,2.769155643,0,9.179850659,19.4245,42.64598689,0,33.3988,9.247186891
 09/20  14:00:00,37.38654189,4.804718302,1.93781932,0,9.179850659,19.4245,32.55703497,0,25.0491,7.50793497
 09/20  15:00:00,36.55486874,4.804718302,1.118257317,0,9.179850659,19.4245,41.4828891,0,33.3988,8.0840891
 09/20  16:00:00,45.00807156,4.804718302,2.158412024,0,9.179850659,26.9147,57.60552339,0,50.0982,7.50732339
 09/20  17:00:00,45.64072446,4.804718302,2.79429876,0,9.179850659,26.9147,60.51088106,0,50.0982,10.41268106
 09/20  18:00:00,45.5730348,4.804718302,2.744221788,0,9.179850659,26.9147,64.02415057,0,50.0982,13.92595057
 09/20  19:00:00,40.23696445,4.804718302,0.587943564,0,9.179850659,19.4245,49.14772775,0.065597274,33.3988,15.68333047
 09/20  20:00:00,39.56829897,4.804718302,0,0,9.179850659,19.4245,48.71037405,2.55967249,33.3988,12.75190156
 09/20  21:00:00,39.47644969,4.804718302,0,0,9.179850659,19.4245,53.88737482,14.91688394,25.0491,13.92139089
 09/20  22:00:00,39.35350114,4.804718302,0,0,9.179850659,19.4245,51.33998767,23.06056832,16.6994,11.58001935
 09/20  23:00:00,40.1285356,4.804718302,0,0,9.179850659,19.4245,42.14207603,27.44354958,8.3497,6.348826445
 09/20  24:00:00,23.39543528,4.804718302,0,0,4.58992533,8.1892,45.7154569,37.18356876,3.33988,5.192008143
 09/21  01:00:00,14.73587215,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/21  02:00:00,14.746461,0,0,0,1.52997511,7.4902,3.931973318,0,3.33988,0.592093318
 09/21  03:00:00,14.7542414,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/21  04:00:00,14.90176081,0,0,0,1.52997511,7.4902,3.931927484,0,3.33988,0.592047484
 09/21  05:00:00,23.44820701,4.804718302,0.005195239,0,4.58992533,8.1892,70.51567726,62.14597726,8.3497,0.02
 09/21  06:00:00,38.33645914,4.804718302,0.011598928,0,9.179850659,19.4245,83.0163994,62.27986769,16.6994,4.037131714
 09/21  07:00:00,42.65123066,4.804718302,0.017785004,0,9.179850659,26.9147,84.8202116,44.08744556,25.0491,15.68366604
 09/21  08:00:00,42.71785961,4.804718302,0.000689186,0,9.179850659,26.9147,72.29948262,24.97525302,33.3988,13.9254296
 09/21  09:00:00,35.27849274,4.804718302,0,0,9.179850659,19.4245,47.64556883,11.01468328,25.0491,11.58178554
 09/21  10:00:00,42.81014092,4.804718302,0.003603016,0,9.179850659,26.9147,54.87874649,3.29415644,41.7485,9.836090054
 09/21  11:00:00,43.92099767,4.804718302,0.354351161,0,9.179850659,26.9147,53.33001015,0,41.7485,11.58151015
 09/21  12:00:00,44.0076331,4.804718302,1.085674229,0,9.179850659,26.9147,52.16056671,0,41.7485,10.41206671
 09/21  13:00:00,36.23832908,4.804718302,0.830303492,0,9.179850659,19.4245,42.645636,0,33.3988,9.246836004
 09/21  14:00:00,35.9970774,4.804718302,0.571121454,0,9.179850659,19.4245,32.55750193,0,25.0491,7.508401931
 09/21  15:00:00,36.02040014,4.804718302,0.605765969,0,9.179850659,19.4245,41.48241839,0,33.3988,8.083618385
 09/21  16:00:00,44.46378946,4.804718302,1.626070856,0,9.179850659,26.9147,57.60606619,0,50.0982,7.507866189
 09/21  17:00:00,45.86935609,4.804718302,3.024715346,0,9.179850659,26.9147,60.51131897,0,50.0982,10.41311897
 09/21  18:00:00,47.39662411,4.804718302,3.500370616,0,9.179850659,26.9147,64.02401856,0,50.0982,13.92581856
 09/21  19:00:00,40.70953725,4.804718302,1.010181005,0,9.179850659,19.4245,48.50271716,0,33.3988,15.10391716
 09/21  20:00:00,39.7996602,4.804718302,0.177006555,0,9.179850659,19.4245,46.15849934,0.007624099,33.3988,12.75207524
 09/21  21:00:00,39.51363174,4.804718302,0,0,9.179850659,19.4245,45.36547059,5.812946301,25.0491,14.50342429
 09/21  22:00:00,39.38881892,4.804718302,0,0,9.179850659,19.4245,41.87748804,13.59776631,16.6994,11.58032174
 09/21  23:00:00,40.13005033,4.804718302,0,0,9.179850659,19.4245,40.6129872,25.91462744,8.3497,6.34865976
 09/21  24:00:00,23.38335744,4.804718302,0.002095181,0,4.58992533,8.1892,49.21632232,40.68476978,3.33988,5.191672542
 09/22  01:00:00,14.73760969,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/22  02:00:00,14.76543581,0,0,0,1.52997511,7.4902,3.931966072,0,3.33988,0.592086072
 09/22  03:00:00,14.77128519,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/22  04:00:00,15.41691532,0,0,0,1.52997511,7.4902,3.931971953,0,3.33988,0.592091953
 09/22  05:00:00,23.9655904,4.804718302,0,0,4.58992533,8.1892,65.32913626,56.95943626,8.3497,0.02
 09/22  06:00:00,38.58353489,4.804718302,0.016314603,0,9.179850659,19.4245,73.76042739,53.0237939,16.6994,4.037233495
 09/22  07:00:00,42.67970084,4.804718302,0.012487425,0,9.179850659,26.9147,75.46680307,34.73278513,25.0491,15.68491795
 09/22  08:00:00,42.74571209,4.804718302,0,0,9.179850659,26.9147,65.13248835,17.80643791,33.3988,13.92725044
 09/22  09:00:00,35.30991373,4.804718302,0,0,9.179850659,19.4245,42.08991526,5.45900441,25.0491,11.58181085
 09/22  10:00:00,42.83844371,4.804718302,0.00629596,0,9.179850659,26.9147,52.89738196,0.735643605,41.7485,10.41323836
 09/22  11:00:00,44.13983822,4.804718302,0.555474266,0,9.179850659,26.9147,52.75148896,0,41.7485,11.00298896
 09/22  12:00:00,44.17903737,4.804718302,1.238836122,0,9.179850659,26.9147,52.16120706,0,41.7485,10.41270706
 09/22  13:00:00,36.37960451,4.804718302,0.960342403,0,9.179850659,19.4245,42.64626809,0,33.3988,9.247468091
 09/22  14:00:00,36.05226996,4.804718302,0.621890703,0,9.179850659,19.4245,32.55661056,0,25.0491,7.507510562
 09/22  15:00:00,35.89660729,4.804718302,0.484562022,0,9.179850659,19.4245,41.48285641,0,33.3988,8.084056406
 09/22  16:00:00,43.92802597,4.804718302,1.111154238,0,9.179850659,26.9147,57.60657603,0,50.0982,7.508376029
 09/22  17:00:00,44.12344985,4.804718302,1.321727374,0,9.179850659,26.9147,60.51155862,0,50.0982,10.41335862
 09/22  18:00:00,45.05383266,4.804718302,1.228387862,0,9.179850659,26.9147,64.02780237,0,50.0982,13.92960237
 09/22  19:00:00,39.79122305,4.804718302,0.306049985,0,9.179850659,19.4245,49.08230521,0,33.3988,15.68350521
 09/22  20:00:00,39.49163907,4.804718302,0.017767409,0,9.179850659,19.4245,46.15160556,0,33.3988,12.75280556
 09/22  21:00:00,39.41396827,4.804718302,0,0,9.179850659,19.4245,45.20970875,6.235316109,25.0491,13.92529264
 09/22  22:00:00,39.39886745,4.804718302,0,0,9.179850659,19.4245,40.19942403,11.92085282,16.6994,11.57917122
 09/22  23:00:00,40.14769355,4.804718302,0,0,9.179850659,19.4245,35.21353138,20.51498073,8.3497,6.348850649
 09/22  24:00:00,23.41937558,4.804718302,0.002416393,0,4.58992533,8.1892,41.03479277,32.50354651,3.33988,5.191366258
 09/23  01:00:00,14.78277483,0,0,0,1.52997511,7.4902,3.931972987,0,3.33988,0.592092987
 09/23  02:00:00,14.8014509,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/23  03:00:00,14.7973456,0,0,0,1.52997511,7.4902,3.931927165,0,3.33988,0.592047165
 09/23  04:00:00,14.93236256,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/23  05:00:00,23.47720833,4.804718302,0.006249175,0,4.58992533,8.1892,61.95910041,53.01732142,8.3497,0.592078986
 09/23  06:00:00,38.35074627,4.804718302,0.011218525,0,9.179850659,19.4245,74.64314047,53.90566281,16.6994,4.038077657
 09/23  07:00:00,42.66917775,4.804718302,0.011669692,0,9.179850659,26.9147,62.35724614,33.27003742,25.0491,4.038108726
 09/23  08:00:00,42.72154544,4.804718302,0,0,9.179850659,26.9147,55.21304121,17.77571446,33.3988,4.038526745
 09/23  09:00:00,35.27717572,4.804718302,0.000838361,0,9.179850659,19.4245,47.74464149,9.942082539,25.0491,12.75345895
 09/23  10:00:00,42.80897371,4.804718302,0.003623022,0,9.179850659,26.9147,57.36930819,4.038685661,41.7485,11.58212253
 09/23  11:00:00,43.81007461,4.804718302,0.24630112,0,9.179850659,26.9147,54.50179092,0,41.7485,12.75329092
 09/23  12:00:00,43.82985202,4.804718302,0.906171114,0,9.179850659,26.9147,54.50158027,0,41.7485,12.75308027
 09/23  13:00:00,36.18099566,4.804718302,0.764894994,0,9.179850659,19.4245,44.9796401,0,33.3988,11.5808401
 09/23  14:00:00,36.54766901,4.804718302,1.100069709,0,9.179850659,19.4245,35.46268379,0,25.0491,10.41358379
 09/23  15:00:00,37.60041991,4.804718302,2.148027328,0,9.179850659,19.4245,43.81169919,0,33.3988,10.41289919
 09/23  16:00:00,45.95501979,4.804718302,3.089507685,0,9.179850659,26.9147,58.76873881,0,50.0982,8.67053881
 09/23  17:00:00,45.34886009,4.804718302,2.494385978,0,9.179850659,26.9147,60.51181456,0,50.0982,10.41361456
 09/23  18:00:00,46.19146731,4.804718302,2.303332662,0,9.179850659,26.9147,64.026758,0,50.0982,13.928558
 09/23  19:00:00,40.53255374,4.804718302,0.855732424,0,9.179850659,19.4245,47.90268204,0,33.3988,14.50388204
 09/23  20:00:00,39.67323061,4.804718302,0.045182118,0,9.179850659,19.4245,46.15164133,0,33.3988,12.75284133
 09/23  21:00:00,39.51418849,4.804718302,0,0,9.179850659,19.4245,44.06046593,5.085279558,25.0491,13.92608637
 09/23  22:00:00,39.37959924,4.804718302,0,0,9.179850659,19.4245,40.72434059,13.61170213,16.6994,10.41323846
 09/23  23:00:00,40.1358124,4.804718302,0,0,9.179850659,19.4245,38.74697666,22.89002287,8.3497,7.507253795
 09/23  24:00:00,23.3944232,4.804718302,0.002272068,0,4.58992533,8.1892,47.81375444,38.70752225,3.33988,5.766352189
 09/24  01:00:00,14.75159829,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/24  02:00:00,14.77125803,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/24  03:00:00,14.77984518,0,0,0,1.52997511,7.4902,3.931946881,0,3.33988,0.592066881
 09/24  04:00:00,14.92557457,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/24  05:00:00,23.47315643,4.804718302,0,0,4.58992533,8.1892,60.87033655,51.92856376,8.3497,0.592072791
 09/24  06:00:00,38.36283361,4.804718302,0.016535515,0,9.179850659,19.4245,72.76218782,52.02516256,16.6994,4.037625264
 09/24  07:00:00,42.66776425,4.804718302,0.012158891,0,9.179850659,26.9147,63.82637516,34.73944764,25.0491,4.037827519
 09/24  08:00:00,42.73381489,4.804718302,0.000586028,0,9.179850659,26.9147,53.08985402,15.6526254,33.3988,4.03842862
 09/24  09:00:00,35.30000389,4.804718302,0,0,9.179850659,19.4245,37.79930696,8.71173285,25.0491,4.03847411
 09/24  10:00:00,42.92709862,4.804718302,0.07824743,0,9.179850659,26.9147,54.55977256,0.057605254,41.7485,12.7536673
 09/24  11:00:00,44.61744478,4.804718302,0.992297041,0,9.179850659,26.9147,54.5020271,0,41.7485,12.7535271
 09/24  12:00:00,46.48141531,4.804718302,3.489859362,0,9.179850659,26.9147,52.15944502,0,41.7485,10.41094502
 09/24  13:00:00,39.9513222,4.804718302,4.478940529,0,9.179850659,19.4245,43.81318279,0,33.3988,10.41438279
 09/24  14:00:00,40.20282836,4.804718302,4.710463261,0,9.179850659,19.4245,32.55629874,0,25.0491,7.507198745
 09/24  15:00:00,40.04504689,4.804718302,4.561843545,0,9.179850659,19.4245,41.48227496,0,33.3988,8.083474962
 09/24  16:00:00,48.56705989,4.804718302,5.67439619,0,9.179850659,26.9147,57.60537246,0,50.0982,7.507172462
 09/24  17:00:00,47.39134002,4.804718302,4.519683956,0,9.179850659,26.9147,60.51130091,0,50.0982,10.41310091
 09/24  18:00:00,46.31952353,4.804718302,2.430551544,0,9.179850659,26.9147,62.85123598,0,50.0982,12.75303598
 09/24  19:00:00,40.82738575,4.804718302,1.1056554,0,9.179850659,19.4245,46.73094986,0,33.3988,13.33214986
 09/24  20:00:00,40.64134397,4.804718302,0.93605862,0,9.179850659,19.4245,43.23498374,0,33.3988,9.836183739
 09/24  21:00:00,39.88391383,4.804718302,0.272202479,0,9.179850659,19.4245,38.42217168,0.041303849,25.0491,13.33176783
 09/24  22:00:00,39.47942026,4.804718302,0,0,9.179850659,19.4245,26.5797958,0.045201368,16.6994,9.835194432
 09/24  23:00:00,40.15477949,4.804718302,0,0,9.179850659,19.4245,24.17012922,10.05398362,8.3497,5.766445596
 09/24  24:00:00,23.4237573,4.804718302,0.00209323,0,4.58992533,8.1892,35.06603797,25.37763404,3.33988,6.348523935
 09/25  01:00:00,14.78088504,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/25  02:00:00,14.79183253,0,0,0,1.52997511,7.4902,3.931960102,0,3.33988,0.592080102
 09/25  03:00:00,14.80022468,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/25  04:00:00,14.93986644,0,0,0,1.52997511,7.4902,3.931940148,0,3.33988,0.592060148
 09/25  05:00:00,23.49042959,4.804718302,0,0,4.58992533,8.1892,52.90157914,44.53187914,8.3497,0.02
 09/25  06:00:00,38.39565248,4.804718302,0.017702794,0,9.179850659,19.4245,61.82233395,41.08505239,16.6994,4.037881564
 09/25  07:00:00,42.71230309,4.804718302,0.012773855,0,9.179850659,26.9147,64.14660421,23.41137213,25.0491,15.68613208
 09/25  08:00:00,42.76098563,4.804718302,0,0,9.179850659,26.9147,58.29425844,10.96885988,33.3988,13.92659856
 09/25  09:00:00,35.32025196,4.804718302,0.000901564,0,9.179850659,19.4245,38.68656796,2.054688259,25.0491,11.58277971
 09/25  10:00:00,43.02852841,4.804718302,0.165206349,0,9.179850659,26.9147,52.16241534,0,41.7485,10.41391534
 09/25  11:00:00,44.99235259,4.804718302,1.369623622,0,9.179850659,26.9147,53.33064124,0,41.7485,11.58214124
 09/25  12:00:00,46.82486526,4.804718302,3.848739785,0,9.179850659,26.9147,52.16152564,0,41.7485,10.41302564
 09/25  13:00:00,40.32505917,4.804718302,4.860433747,0,9.179850659,19.4245,42.64630903,0,33.3988,9.24750903
 09/25  14:00:00,39.72080841,4.804718302,4.240887329,0,9.179850659,19.4245,32.55687733,0,25.0491,7.507777333
 09/25  15:00:00,39.13831517,4.804718302,3.669064446,0,9.179850659,19.4245,41.48333275,0,33.3988,8.084532747
 09/25  16:00:00,47.70815189,4.804718302,4.823671378,0,9.179850659,26.9147,57.60695017,0,50.0982,7.508750166
 09/25  17:00:00,47.39906966,4.804718302,4.530831173,0,9.179850659,26.9147,60.51187785,0,50.0982,10.41367785
 09/25  18:00:00,46.3777238,4.804718302,2.499513822,0,9.179850659,26.9147,64.02557953,0,50.0982,13.92737953
 09/25  19:00:00,40.58576755,4.804718302,0.906492147,0,9.179850659,19.4245,49.0838024,0,33.3988,15.6850024
 09/25  20:00:00,40.04680695,4.804718302,0.40432066,0,9.179850659,19.4245,46.15282111,0,33.3988,12.75402111
 09/25  21:00:00,39.54563783,4.804718302,0,0,9.179850659,19.4245,39.3159686,0.337900112,25.0491,13.92896849
 09/25  22:00:00,39.40711,4.804718302,0,0,9.179850659,19.4245,36.95443729,8.672280922,16.6994,11.58275637
 09/25  23:00:00,40.14597837,4.804718302,0,0,9.179850659,19.4245,34.93794349,19.66368253,8.3497,6.924560968
 09/25  24:00:00,23.4191842,4.804718302,0.00236654,0,4.58992533,8.1892,40.40785342,31.87655542,3.33988,5.191418002
 09/26  01:00:00,14.78678186,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/26  02:00:00,14.8048041,0,0,0,1.52997511,7.4902,3.931936008,0,3.33988,0.592056008
 09/26  03:00:00,14.80600303,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
 09/26  04:00:00,15.45791632,0,0,0,1.52997511,7.4902,3.931941934,0,3.33988,0.592061934
 09/26  05:00:00,24.00030442,4.804718302,0.007538991,0,4.58992533,8.1892,58.56265503,50.19295503,8.3497,0.02
 09/26  06:00:00,38.59020895,4.804718302,0.014727776,0,9.179850659,19.4245,71.95031419,51.21298398,16.6994,4.037930213
