ycid,time,a,b,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,sum
1923270,2015/3/22,1,1.11111E+95,3.3,3.3,2.7,2.4,2.1,2.4,2.1,2.7,2.1,3,2.4,3.6,2.7,3.6,3.9,3.9,3.3,3.3,2.7,3.6,3.6,3.9,3.6,3.9,3.6,4.2,3.6,3.9,3.6,3,2.1,2.4,2.4,2.4,2.4,2.7,2.1,2.4,2.4,2.4,2.4,2.4,2.7,3,2.7,2.7,2.1,2.4,2.7,3.6,3.6,3.6,3,3.6,3,3.3,3,3.6,3,3.3,3,2.7,2.1,2.1,2.1,2.4,2.1,3,2.4,2.1,1.8,2.1,2.1,2.1,1.8,2.4,1.8,3.3,3,3.6,3.6,3.9,3.3,3.9,3.3,3.9,3.6,4.2,3.6,4.2,3.6,3.9,3.3,3.9,3.3,3.6,286.5
1923270,2015/3/23,1,1.11111E+95,2.7,2.4,2.1,2.7,2.1,2.4,2.1,2.7,2.4,2.7,2.4,3,3,3.6,3,3.3,3.3,3.9,4.2,4.8,4.8,4.2,3.9,4.2,3.6,4.5,3.6,3.9,3.3,4.5,3.9,4.5,3.9,3.9,3.9,3.6,2.7,3.6,3.3,3.3,3.6,5.1,4.2,5.4,5.4,5.7,4.2,4.5,4.2,4.5,4.2,4.5,3.9,4.5,3.9,4.5,3.6,4.5,3.9,3.9,3.9,4.8,4.2,5.1,3.3,4.2,3,3.9,3.3,3.3,2.7,3.3,2.7,2.7,2.7,3.3,2.4,3.3,3.3,3.3,2.7,4.2,3.9,4.5,4.2,4.5,4.2,4.5,3.9,4.5,4.2,4.8,3.9,4.5,3.9,4.5,359.7
1923270,2015/3/24,1,1.11111E+95,4.2,5.4,4.2,4.2,3.3,3.9,3.3,4.2,3.3,4.2,3.6,3.9,4.8,5.1,4.2,4.5,4.8,5.7,5.7,6,4.8,5.7,4.5,5.4,4.2,4.8,4.2,4.8,4.2,5.1,5.1,6.3,5.7,6,5.1,5.1,4.2,4.8,3.3,3.6,3,3.3,3,3.6,3.3,2.7,2.7,3,3.6,4.8,4.2,4.5,4.2,4.8,4.2,4.8,4.2,4.5,3.9,4.8,4.8,5.1,4.5,5.1,4.2,5.4,4.2,4.8,4.8,4.8,4.2,3.9,4.2,4.5,3.9,4.8,4.5,4.5,4.5,5.1,4.2,4.8,3.9,3.9,3.6,3.9,3.3,3.9,3.6,3.6,3.3,3.9,3.3,3.9,3.6,3.9,414.9
1923270,2015/3/25,1,1.11111E+95,3.9,5.4,4.8,5.1,4.5,4.8,4.2,4.5,3.9,4.5,4.2,4.8,4.5,5.7,5.4,5.7,5.4,6.6,5.1,6,5.1,6,5.7,5.7,3.6,3.9,3.3,3.6,3,3.9,3.3,4.8,4.5,4.5,4.2,4.5,3.3,3.6,4.2,5.7,4.8,4.8,4.5,5.4,4.5,4.8,3.6,3.9,3.6,4.5,3.9,4.5,3.9,4.5,3.6,4.5,3.9,4.2,3.3,3.3,3.3,4.2,4.2,4.5,4.5,4.2,3.3,4.5,3.9,3.3,3,3.3,3,2.7,2.7,3,2.7,3.6,3,3.3,3,3,3,3,3,4.2,3.6,4.2,3.9,4.8,4.2,4.8,4.2,4.5,4.2,4.5,401.7
1923270,2015/3/26,1,1.11111E+95,4.2,4.5,4.2,4.5,4.2,4.8,4.2,5.1,4.2,5.1,3.3,4.2,3.9,4.5,3.6,4.2,4.2,4.8,4.5,4.8,4.2,4.8,3.6,3.6,3.3,3.6,3,4.5,3.9,4.2,4.2,4.8,4.8,4.8,4.2,5.4,4.8,5.4,4.2,4.2,4.2,4.8,4.2,5.1,3.6,3.6,4.1919,4.1124,3.3,3.6,3.3,3.6,3.3,3.6,3,3.6,3.3,3.3,4.2,5.4,4.2,5.1,3.6,3.6,3.3,4.5,3.6,3.9,3.6,4.8,3.9,4.2,3.6,4.2,3.3,3.6,3.6,4.5,3.9,4.5,3.3,3.6,3.3,3.9,3.3,3.9,3.3,3.9,3.6,3.9,3.6,3.9,3.3,3,2.7,3.3,385.1
1923270,2015/3/27,1,1.11111E+95,2.7,3,2.4,3,2.7,3,2.4,3,2.4,2.7,3,3.9,4.5,3.6,4.5,4.2,4.8,4.8,5.4,4.5,4.8,3.9,4.5,3,3,2.7,3,2.4,2.7,2.7,3.6,2.7,3.9,3.6,4.5,3.9,4.8,4.2,3.6,3.6,4.5,4.2,6.6,4.5,4.8,3.9,4.2,3.9,3.9,3.9,4.8,4.5,4.8,4.5,4.8,4.2,4.8,3.9,4.8,5.1,5.1,3.9,3.9,3,3.6,3.6,4.2,3.3,3.9,3.3,3.3,3.3,3.6,3,4.2,4.8,5.1,4.8,4.5,4.5,4.8,4.5,5.4,4.5,5.1,4.5,5.4,4.8,5.4,4.8,5.7,4.5,5.7,4.8,5.4,4.5,390.9
1923270,2015/3/28,1,1.11111E+95,5.1,4.2,4.2,3.6,3.9,3.3,3.9,3.6,4.2,3.9,3.2976,3.4078,4.5,4.2,5.1,4.2,5.1,5.4,6.3,5.1,5.4,5.7,6.6,4.8,4.8,4.5,4.8,4.5,4.5,3.6,3.6,3.6,3.9,3.9,3.9,3.6,3.6,3.3,2.7,2.1,2.7,2.4,2.7,3,4.5,3.9,4.2,3.3,3.9,3.3,3.6,3,3.3,3.3,3.3,2.4,3,2.4,3,2.1,1.8,1.5,1.8,1.8,2.4,1.8,2.4,2.4,1.8,1.8,2.1,1.5,2.1,3,3,3,3.6,3,3.9,3,3.6,3.3,3.6,3.6,3.6,3.3,3.6,3.3,3.9,3.3,3.9,3.3,3.6,3.3,3.6,2.4,336.11
1923270,2015/3/29,1,1.11111E+95,2.4,2.4,2.7,2.4,2.7,2.7,2.7,2.1,3,2.4,2.7,2.7,3.6,3.3,3.3,3.3,5.1,3.9,4.5,4.8,4.8,4.8,5.1,3.9,4.2,3.6,4.2,3.6,3.9,2.1,3.3,2.4,2.4,2.7,3,2.1,2.7,1.8,2.7,2.1,2.7,2.4,3.6,4.2,4.8,3.9,3.6,2.7,3.6,2.4,3.3,2.7,3.3,2.7,3.3,2.4,2.7,2.7,2.7,1.2,1.8,1.5,2.1,1.8,2.1,1.5,1.8,2.1,2.1,1.2,1.5,1.2,1.8,1.2,2.4,2.1,3,2.4,3,2.4,3,2.7,3,2.4,3,2.4,2.7,2.4,2.7,2.7,2.7,2.4,1.5,1.2,1.5,1.2,265.5
1923270,2015/3/30,1,1.11111E+95,1.5,1.2,1.5,1.2,1.5,1.5,1.8,1.5,1.5,1.5,2.1,2.1,2.7,2.1,3.3,3.6,4.2,3.6,3.9,3.6,4.2,3.3,3.3,2.7,2.7,1.5,2.1,1.8,2.1,2.1,2.1,2.1,2.4,3,3.9,3.3,3.9,3,3.6,2.1,3.3,3.9,4.2,3.6,4.5,3.3,3.9,3.6,4.2,3.3,4.5,3,3,2.4,3.3,2.7,3,2.7,2.7,2.1,2.4,2.4,3,2.1,3.3,3.3,4.5,4.5,4.5,3.6,4.2,3.9,4.5,3.6,4.5,3.9,4.5,3.9,4.5,3.9,4.5,3.3,3.6,3,2.7,2.4,3,2.4,3,2.4,3,2.1,2.7,2.4,2.7,3,289.5
1923270,2015/3/31,1,1.11111E+95,3.6,3.3,3.9,3,3.6,3,3.9,3,3.3,3,3.6,3.6,3.9,2.7,3,3,3,2.7,3.3,3,2.7,2.1,2.4,1.8,2.1,1.8,2.1,2.1,2.7,1.8,2.7,4.2,4.5,4.2,4.5,3.9,4.2,3.9,3.3,3.3,2.4,2.1,3,2.7,3.3,2.1,2.1,1.8,1.8,2.1,2.7,1.8,1.8,1.8,1.5,2.4,3.3,3.3,3.3,3,2.4,2.1,2.4,3,3.3,2.4,2.7,2.4,1.8,1.2,1.2,1.5,1.5,1.8,2.1,1.5,2.1,1.8,2.4,1.8,2.1,1.5,2.4,2.7,2.4,2.4,2.4,2.4,2.1,2.1,2.4,2.1,2.4,2.4,2.4,2.4,252
1923270,2015/4/1,1,1.11111E+95,2.1,1.2,1.2,1.2,1.2,0.9,0.9,0.9,0.9,0.9,0.9,1.2,2.1,2.1,1.8,1.5,2.1,2.1,2.7,1.8,3,2.4,2.7,2.1,2.7,2.4,2.7,2.4,2.1,1.5,1.5,1.8,3,1.5,2.4,2.4,2.1,1.2,1.5,0.9,1.2,1.5,2.4,1.8,1.5,1.2,1.5,1.2,1.5,2.1,3,2.1,2.7,2.1,2.4,2.1,2.4,3,3.3,3.3,3,1.8,1.5,2.1,2.7,2.7,2.7,1.8,1.8,1.8,1.8,1.5,2.1,2.1,1.8,1.2,1.5,1.8,2.4,2.4,3,2.4,2.1,2.1,2.1,1.8,2.1,1.8,2.4,1.8,2.4,1.8,2.1,1.8,1.2,0.9,186.6
1923270,2015/4/2,1,1.11111E+95,0.9,0.9,0.9,1.5,1.2,1.3539,1.3329,0.6,1.2,0.6,1.5,1.2,1.5,1.5,3,2.1,3.3,2.4,3.3,3,3.3,2.1,2.4,2.1,2.1,1.2,1.2,0.9,1.5,1.2,1.2,1.5,2.7,2.1,1.8,1.8,2.1,0.9,0.9,0.6,0.9,0.9,2.4,2.4,2.1,1.8,2.1,2.4,2.4,2.1,2.1,1.8,2.1,1.5,1.5,0.9,1.5,1.5,2.1,1.8,1.8,0.9,1.2,0.9,2.4,1.8,1.8,1.2,1.2,0.9,1.2,0.6,1.5,1.8,2.4,2.4,2.1,2.1,2.1,1.8,2.1,2.1,2.1,1.8,2.1,1.8,2.1,0.9,1.2,0.9,1.2,0.9,1.2,0.9,1.2,1.2,158.99
1923270,2015/4/3,1,1.11111E+95,1.2,1.2,1.2,1.5,1.5,1.5,1.8,1.2,2.1,2.1,2.4,2.4,2.7,2.4,2.7,2.7,3.9,3,3.6,1.8,2.4,1.2,1.5,1.2,1.5,1.2,1.5,1.2,1.8,1.5,0.9,1.2,2.1,2.4,2.4,2.1,2.1,3,2.4,2.4,2.4,2.4,3.6,3,3.6,2.7,3,2.7,3.3,3,3.3,2.7,2.7,2.4,1.8,1.8,1.8,1.8,1.8,1.5,1.5,2.1,2.7,2.1,3,2.1,3,2.7,3.9,3,3,2.7,3,2.4,3.3,3,3.6,3,3.6,3.3,3.6,3,3.9,3,3.6,2.7,2.7,1.8,2.4,2.1,2.4,1.8,2.4,2.1,2.4,1.8,228.9
1923270,2015/4/4,1,1.11111E+95,2.4,2.1,2.1,1.8,2.1,2.1,2.7,2.7,2.7,2.4,3,2.7,3.3,3.6,3.3,3.3,4.2,2.7,3.6,2.7,3,1.8,2.4,2.1,2.1,1.5,1.8,1.5,1.8,1.2,1.5,1.8,1.8,1.8,3.3,2.4,3,2.7,3.6,2.7,3.3,3.3,3.6,3,3.3,2.7,2.1,1.8,1.8,1.8,1.8,1.5,1.8,1.5,1.8,1.5,2.1,1.5,2.1,1.8,2.1,1.5,2.7,2.7,3,3.3,3.6,3.3,3,2.7,2.7,2.7,3,2.4,3,2.7,3,3,2.1,1.5,1.8,1.5,1.5,1.2,1.5,1.5,1.5,1.2,1.8,1.8,2.1,1.5,2.1,1.5,2.4,2.7,225
1923270,2015/4/5,1,1.11111E+95,2.7,2.4,2.4,2.4,2.7,2.4,2.4,2.1,2.7,2.1,1.8,1.8,2.4,2.1,3,2.4,3,2.7,2.7,1.8,2.1,1.5,2.1,1.5,2.1,1.5,1.8,1.8,2.1,3,3,3,3,3.3,3.6,3,3.6,2.7,3.3,2.4,2.1,2.1,3,2.7,2.7,1.8,2.4,2.4,2.7,2.1,1.8,1.8,2.1,2.1,3.3,2.4,3.3,3,3.3,3,3.3,2.6067,2.6584,3,4.2,3.6,4.5,4.2,4.5,3.3,3.3,2.4,2.7,2.1,2.7,2.4,2.7,2.4,2.7,2.7,3.3,3,3.3,3,4.2,3.6,4.2,3.9,4.2,3.6,3.9,3.6,4.2,3.3,3.9,3.3,268.97
1923270,2015/4/6,1,1.11111E+95,3.9,3.3,3.6,3.3,3.9,3,3.9,3,2.7,2.4,2.4,2.7,3.6,3.3,3.9,3.6,3.6,4.2,3.9,3.9,5.1,4.5,4.8,4.5,4.8,4.2,4.5,4.2,4.8,4.5,5.1,3.9,4.5,3,3.6,3,3.6,3,3.3,3.3,3.6,3,3.6,3.6,4.2,3.3,4.2,3.9,3.9,3.6,3.9,3.6,4.2,3.6,3.9,3.3,3.6,3.3,3.9,3,4.2,3.3,3.9,3.3,3.6,3,3.9,3.3,3.6,2.7,3,3,3,2.7,2.7,2.4,3,3.3,3.3,3.3,4.2,3.6,4.2,3.6,4.8,3.9,4.5,3.9,4.8,4.2,4.8,4.2,4.8,4.2,5.4,4.8,357.9
1923270,2015/4/7,1,1.11111E+95,5.4,4.8,5.4,4.5,5.4,4.8,4.8,3.9,4.2,3.9,4.2,4.5,5.1,4.5,5.4,4.8,6,5.1,6.3,5.7,5.7,5.1,5.4,4.5,5.1,4.8,5.1,4.5,4.8,4.5,6,4.8,6,4.2,5.1,4.8,5.1,4.2,4.2,3.6,5.1,4.2,5.4,4.5,6.3,4.8,6.3,5.4,6.6,5.4,6.3,5.7,6.6,5.4,6.6,6,6.6,5.4,6.3,5.1,6.3,5.1,6.3,5.1,5.7,5.7,6.3,5.4,5.7,4.8,5.1,4.8,5.7,4.8,5.4,5.1,5.7,5.4,6,5.4,6.3,5.1,6,5.4,5.1,5.4,4.2,5.1,4.2,5.4,4.2,4.8,4.2,5.1,3.9,4.8,499.2
1923270,2015/4/8,1,1.11111E+95,4.2,4.8,5.1,5.4,4.8,5.4,4.5,5.1,4.8,5.4,4.5,6,5.7,5.7,5.1,6,5.4,6.3,6.3,6.9,5.1,5.4,4.8,4.8,3.9,4.5,3.9,4.5,3.9,4.8,3.9,4.8,5.4,5.1,5.4,5.1,5.4,4.8,5.7,4.5,5.1,5.1,5.7,4.8,5.4,4.2,5.4,4.8,5.7,4.8,5.7,4.5,5.1,4.5,4.8,3.9,5.1,3.9,5.4,5.1,5.7,5.1,5.4,3.9,5.1,4.5,5.7,5.4,5.1,4.8,4.8,3.6,4.2,3.6,3.9,3.3,3.6,3.3,4.2,3.9,4.8,4.2,5.1,4.8,5.7,5.1,5.7,4.8,5.4,4.8,5.7,5.4,6,4.8,5.4,4.8,473.7
1923270,2015/4/9,1,1.11111E+95,5.4,5.1,5.4,4.8,5.7,5.1,5.7,5.1,5.4,4.5,4.8,3.9,6,5.1,5.4,5.1,6.6,5.4,6,4.8,5.7,4.5,4.2,3.9,5.1,4.8,5.4,4.8,5.7,5.1,5.1,5.1,6.6,5.1,5.7,5.7,5.7,4.5,4.8,3.6,3.9,3.6,4.2,3.6,3.6,3.3,3.3,3,2.4,3,3.3,4.2,3.9,3.9,3.6,4.2,3,4.2,4.5,4.5,4.5,4.8,3.9,3.6,4.2,4.2,3.3,4.5,3.3,3.9,3.3,3.6,3,3.6,3.3,3.9,3.3,3.9,3.6,4.2,3.6,3.9,3.3,3.6,3.6,4.8,4.5,5.1,4.2,4.8,4.5,4.8,3.9,4.5,4.2,4.5,423.3
1923270,2015/4/10,1,1.11111E+95,4.2,4.8,4.8,5.1,3.9,4.2,3.9,4.2,2.7,3.3,3,3.6,3.3,4.2,4.2,4.5,3.6,4.5,3.9,5.1,3.9,4.2,3.3,3.3,2.7,5.1,3.9,4.8,4.2,4.5,4.8,5.1,4.2,4.8,4.5,5.7,4.2,4.5,3.9,4.5,4.8,5.4,4.2,4.8,3.6,3,3,3.3,3,4.8,3.9,4.2,2.7,3,2.1,2.1,2.4,2.4,2.1,3.6,3.6,4.5,3.9,4.5,3.9,4.5,4.5,4.2,3.3,3.9,3.9,3.9,3.9,4.2,3.3,4.2,3.9,4.5,4.5,4.8,3.9,5.1,3.9,4.8,4.2,4.2,3.3,3.6,3,3.6,3.3,3.9,3,3.3,2.7,3.3,376.5
1923270,2015/4/11,1,1.11111E+95,2.4,3,3,3.6,3.3,5.1,4.2,4.5,3.6,4.5,3.9,4.2,4.5,5.1,4.5,4.8,4.2,5.4,3.9,4.2,3,3.9,2.7,3.3,2.7,3,2.4,3,3,2.7,2.1,2.4,2.7,3.6,3,3.3,3,3.9,3.6,3.3,3,3.6,3,3.9,3.3,3.3,3,3.3,3.3,3.9,4.2,4.5,3.6,3.3,2.7,3,2.7,2.7,2.4,3,2.1,2.7,1.8,2.4,2.4,3.3,2.7,3,3,3.3,2.7,3,3,3.6,3,3.9,3.3,3.9,3.3,3.9,3.9,4.2,4.2,4.5,3.6,4.5,3.6,3.3,2.7,3.3,2.7,3.3,2.7,3,2.7,3.3,324
1923270,2015/4/12,1,1.11111E+95,2.7,3,2.4,2.7,2.4,2.7,2.4,4.2,3.3,3.9,3.6,4.5,4.2,4.5,4.5,5.1,4.2,5.4,4.8,4.8,3.6,4.2,3,4.2,3,3.6,3.3,3.6,2.7,3,2.1,2.7,2.4,2.4,2.4,2.4,2.1,2.4,3,3.9,3.6,3.7045,3.7688,4.5,4.5,4.5,3.9,4.2,3.6,4.5,3.6,2.7,3,3.3,2.4,3,2.4,2.4,2.4,2.7,2.1,2.7,1.8,2.4,2.1,2.7,2.4,2.7,3,3,2.7,3,2.7,3.3,3,3,3,3.3,3,3.3,3.3,3.9,3,3.9,3.3,3.9,3.3,3.9,3.6,4.2,2.7,3,2.4,2.7,2.4,3.0958,311.77
1923270,2015/4/13,1,1.11111E+95,3.5088,2.7,2.4,2.7,2.1,2.7,2.4,2.7,2.4,2.4,2.4,4.5,3.9,3.9,3.6,4.8,3.6,3.6,4.2,4.5,3.9,4.2,2.4,2.1,1.8,2.4,1.5,2.4,2.1,2.7,2.1,3.3,3,3.3,3.6,3.9,3.3,2.7,3.3,4.5,4.2,5.4,4.2,4.8,4.2,3.9,3.9,4.5,3.9,4.8,4.2,5.1,4.2,4.8,3.3,4.5,4.2,5.1,4.2,4.8,3.6,4.2,3.9,3.9,3,4.8,3,3.9,3.3,3.9,3.6,3.6,3,3.6,3.3,4.2,4.2,4.8,4.2,4.8,4.2,4.8,3.9,4.2,3.3,4.2,3.6,4.5,3.6,4.2,3.6,3.9,4.2,4.8,4.2,4.8,354.51
1923270,2015/4/14,1,1.11111E+95,4.2,4.8,4.2,4.5,4.2,5.1,3,3.3,3,3.3,3.3,4.2,3.6,4.2,3.3,4.8,3.6,3.6,3.3,4.5,4.5,4.8,3.9,4.8,3.9,4.2,4.2,5.1,3.9,4.8,3.9,4.8,3.9,4.8,4.5,6,5.4,5.7,4.5,5.7,5.4,4.8,4.2,5.1,4.2,5.4,4.2,4.8,4.4361,4.3836,4.5,4.8,4.8,5.4,4.5,5.4,4.5,5.1,5.7,6.3,5.4,6,4.8,4.5,5.1,6.3,5.7,5.4,4.5,4.8,3.9,5.1,3.9,4.8,4.2,4.2,3.3,3.9,3.3,4.2,3.6,4.2,3.6,3.3,2.7,3.9,3.3,3.3,3,3.9,3.9,4.2,3.9,4.5,3.9,4.2,421.92
1923270,2015/4/15,1,1.11111E+95,3.6,4.5,3.6,4.5,2.904,2.8783,3.6,4.5,3.6,4.5,3.6,4.2,3.6,3.9,3.6,3.3,3.3,4.2,3.9,4.5,4.2,3.6,2.1,3,2.4,3,2.7,2.4,2.1,3,3,3.9,3.9,4.8,3.9,4.2,3.9,4.2,3.6,3.6,3,3.9,3,3.3,2.4,2.7,2.7,3,2.4,2.4,2.1,2.4,2.1,2.4,2.1,2.7,2.4,3.6,3.3,3.9,3.6,4.2,3.6,4.5,2.7,4.5,4.2,4.5,4.2,3.9,3.3,3.3,2.7,2.4,2.1,2.7,2.1,2.1,2.1,2.4,1.8,2.4,2.4,2.1,2.4,2.1,1.8,3,2.4,3.3,2.4,3,2.4,2.7,2.7,3,304.58
1923270,2015/4/16,1,1.11111E+95,2.7,2.7,2.4,2.7,2.3102,2.2866,1.5,2.1,1.5,1.8,1.5,1.8,1.8,2.1,2.4,2.4,2.1,2.1,2.7,3.6,2.4,3.3,2.7,3.3,2.4,3,2.4,3,2.4,2.7,2.1,3.9,3.6,3.6,3.3,3.9,3,3,3,2.4,2.4,2.7,2.4,3,2.1,3,3,3,2.7,3.3,3,3,2.7,3,2.4,2.4,2.4,2.4,2.4,2.7,1.8,2.7,1.8,2.4,2.1,2.4,2.1,2.7,1.8,1.5,1.2,1.5,2.4,3,3.6,4.2,3,3,2.7,3.3,2.7,2.4,2.1,2.4,2.4,2.7,2.1,2.7,2.1,3,2.4,2.7,2.4,3,2.7,3,247.9
1923270,2015/4/17,1,1.11111E+95,2.7,1.8,2.1,1.5,1.5,1.5,1.5,1.8,1.5,1.8,1.5,2.1,1.8,2.4,1.8,2.7,2.4,3,3,3,3,3.6,2.7,2.7,2.7,2.7,2.7,3,3,2.4,2.1,2.7,2.7,2.7,2.7,3.3,2.7,2.1,1.8,1.8,1.8,3,2.7,3.6,3.3,3.9,3.3,3.6,2.7,3,3,3.3,3,3.3,2.7,3.3,3.3,4.2,3.6,3.3,2.4,1.8,1.5,1.2,1.5,3.3,2.4,2.7,1.8,1.5,1.8,1.8,1.8,2.4,2.7,3.3,2.7,3.6,2.7,3.6,2.7,3.6,2.7,3,2.1,3,2.4,3,2.4,2.7,2.1,2.1,1.2,1.5,1.2,1.2,241.8
1923270,2015/4/18,1,1.11111E+95,0.9,1.2,1.2,1.2,0.9,1.2,0.9,1.2,0.9,0.9,1.2,1.8,3.3,2.7,2.7,3,3,3.9,3.3,3.3,2.4,2.1,2.1,1.8,1.5,1.2,1.2,0.9,0.9,1.2,1.2,1.2,1.2,1.2,2.1,2.7,2.7,2.4,2.1,2.4,1.8,2.1,1.8,2.1,1.8,2.1,1.8,2.1,1.8,2.4,2.1,2.1,1.5,1.2,1.2,1.2,1.2,0.9,0.9,1.2,0.9,0.9,0.9,1.2,0.9,1.8,1.8,2.7,2.7,2.4,2.1,2.1,2.1,2.4,1.8,2.7,1.8,2.4,1.8,2.1,2.1,2.1,1.5,1.2,0.9,1.5,1.2,1.2,1.5,1.5,1.2,1.5,1.2,1.2,1.2,1.2,166.2
1923270,2015/4/19,1,1.11111E+95,0.9,1.2,0.9,1.8,2.1,2.1,1.8,1.8,2.1,2.1,1.8,2.4,2.4,3,1.8,1.8,1.5,1.5,1.2,1.2,0.9,1.2,0.9,1.2,0.9,0.9,1.2,1.2,0.9,1.2,1.2,1.2,0.9,0.9,0.9,1.5,1.8,2.1,1.5,2.1,1.8,2.4,2.1,2.7,2.1,0.9,1.2,1.2,0.9,1.2,0.9,0.9,0.9,1.2,1.2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.2,0.9,1.8,2.4,3,3,3,1.8,2.1,2.1,2.4,2.4,2.7,2.1,2.4,1.8,1.2,0.6,1.2,0.9,1.5,0.9,1.2,1.5,1.2,1.2,0.9,0.9,1.2,0.9,1.5,1.8,2.1,1.8,145.5
1923270,2015/4/20,1,1.11111E+95,2.1,1.8,2.4,1.8,2.1,1.8,2.4,2.1,2.7,2.1,2.4,1.5,1.8,1.8,1.8,2.1,2.7,2.1,2.1,2.7,3,2.4,2.7,2.7,2.7,2.1,2.1,2.7,3.3,3.3,3.3,3,3.9,3.6,3.9,3.6,3.6,2.7,2.7,2.7,3.6,2.7,3,2.7,3.9,3.6,3.9,2.7,3,2.7,3,1.8,2.4,2.1,3.6,3.6,3.6,3,3.9,4.2,5.1,4.2,4.2,3.3,3.3,4.5,4.5,3.6,3.9,3.3,3.9,4.5,4.2,4.2,4.5,3.3,3.6,3.3,3.6,3.3,3.9,2.7,2.4,2.1,2.4,2.4,2.7,2.1,3.6,3.3,3.3,3,3.6,3.3,3.9,3,291.3
1923270,2015/4/21,1,1.11111E+95,3.6,3,3.6,3.3,3.6,3.3,3.9,3,3.9,3.3,3.6,4.2,3.9,3,3.3,3.6,4.2,3.6,3.3,2.4,2.7,2.1,2.7,2.1,2.4,1.8,2.1,1.5,2.1,1.5,3.3,4.2,4.5,3.9,4.8,4.5,5.1,3.6,3.3,3,3.9,3.9,4.5,2.7,3,3,2.7,2.4,2.7,2.7,2.4,2.4,3,2.1,2.7,2.1,2.7,1.8,3.9,3.6,3.9,3.3,3.3,2.4,3.9,3.6,3.6,3,4.5,3,3.3,3,3.6,3.6,3.3,2.1,2.7,2.4,2.7,2.1,2.7,2.1,2.4,1.8,2.1,1.8,2.1,2.1,3,2.7,3.3,3,3.3,3,3.6,3.3,294.6
1923270,2015/4/22,1,1.11111E+95,3.3,3.6,3.3,3.9,3,3.3,2.7,3.3,2.7,3,3,3.3,2.4,2.7,2.4,2.7,3,3,3.3,3.6,3,3.3,2.7,2.4,2.4,2.7,1.8,2.7,2.1,2.4,3.3,4.2,4.5,5.1,4.5,4.8,4.2,3.6,2.7,3.3,3.6,3.3,1.8,2.4,2.1,1.5,1.2,1.5,1.2,1.8,1.2,1.2,0.9,0.9,1.2,1.2,1.2,1.2,0.9,1.5,2.4,3.3,3,2.7,1.8,3.6,2.7,2.4,2.1,2.7,2.4,2.4,2.4,2.4,2.4,2.7,2.1,3.6,1.5,1.5,1.8,1.8,1.8,2.1,1.8,1.2,1.2,1.5,1.2,1.2,1.5,1.8,2.4,2.7,2.4,2.7,238.2
1923270,2015/4/23,1,1.11111E+95,2.1,2.4,2.1,2.7,1.8,2.4,2.1,2.7,2.1,2.7,2.1,2.7,2.4,2.1,1.5,2.4,2.1,2.7,2.1,2.4,1.5,1.2,1.2,1.2,0.9,1.5,0.9,1.5,1.2,1.5,0.9,2.1,2.1,3.3,3,3.6,3,2.4,2.1,2.4,2.1,3.3,3.6,3.3,1.8,1.2,0.6,1.2,1.2,0.9,0.9,1.2,0.9,0.9,0.9,0.9,1.2,0.6,1.8,2.1,3,3.3,3,2.1,2.4,3.6,2.7,2.7,1.8,2.1,2.1,2.7,2.1,2.4,1.8,2.7,1.8,2.4,2.1,1.2,1.5,1.5,1.2,1.5,0.9,1.2,0.9,1.5,1.2,1.2,1.2,1.2,1.2,1.2,1.2,2.1,182.4
1923270,2015/4/24,1,1.11111E+95,1.8,2.4,1.8,2.4,1.5918,1.5708,1.8,1.8,1.8,2.4,1.5,2.4,1.8,1.8,1.5,1.5,1.2,1.5,2.1,1.8,1.8,1.8,1.5,1.5,1.2,0.9,1.2,0.9,0.9,0.6,1.8,2.4,2.1,3.3,3,3,2.4,2.4,1.8,1.8,2.1,2.7,2.4,3,2.4,1.5,0.9,0.9,0.9,1.2,0.9,1.2,0.9,1.5,0.6,0.9,1.2,2.1,1.5,2.7,2.7,2.1,2.4,2.4,2.7,3.3,3,2.7,2.1,2.4,1.8,3,2.4,2.7,2.7,2.1,1.5,1.8,1.8,1.8,1.8,2.1,1.5,1.2,1.5,2.1,1.5,1.8,1.5,1.5,1.2,1.8,1.5,1.8,2.4,3,179.86
1923270,2015/4/25,1,1.11111E+95,2.4,2.4,2.4,2.4,2.1,2.4,2.1,2.1,1.8,2.1,1.5,1.5,1.5,1.5,1.5,1.8,2.1,2.4,2.1,1.8,0.9,1.2,1.2,0.9,1.2,1.2,1.2,0.9,0.9,1.5,2.1,2.7,3,3.3,2.7,3,3,2.4,2.1,1.8,1.2,1.5,1.5,2.1,1.8,1.5,1.2,1.2,0.6,1.2,1.2,0.9,1.2,0.9,0.9,0.9,0.9,0.9,0.6,1.2,1.5,2.1,1.8,2.1,1.8,2.7,2.4,3.3,2.4,2.4,2.1,1.5,1.2,0.9,0.9,1.2,1.2,1.2,1.5,1.5,1.2,1.8,1.5,1.5,1.2,1.8,2.4,2.4,2.4,2.4,2.4,2.7,2.1,2.4,2.4,2.4,169.2
